,price,sqft_living,grade,sqft_above,sqft_living15,bathrooms,view,sqft_basement,bedrooms,lat,waterfront,floors
357,420000.0,1750,7,1750,1750,1.0,0,0,4,47.5759,0,1.5
358,900000.0,1330,7,1330,1340,1.0,0,0,3,47.6891,0,1.0
359,679900.0,2440,9,1980,1520,2.5,2,460,3,47.565,0,2.0
360,463000.0,1640,7,1640,1580,2.5,0,0,3,47.6359,0,2.0
361,380000.0,2760,9,2760,2470,2.5,0,0,5,47.4769,0,2.0
362,329500.0,1820,7,1820,1820,2.5,0,0,4,47.3845,0,2.0
363,604950.0,2110,8,1340,2040,2.5,0,770,3,47.6743,0,1.0
364,795000.0,3040,8,1640,2920,2.5,2,1400,5,47.5651,0,1.0
365,465000.0,1840,7,1840,1380,2.0,0,0,3,47.4853,0,2.0
366,673000.0,2990,9,2990,2140,2.5,0,0,4,47.4508,0,2.0
367,810000.0,3520,10,3520,3400,2.5,0,0,4,47.6375,0,2.0
368,785000.0,2440,8,1910,2770,2.75,0,530,4,47.5944,0,1.0
369,338000.0,2090,7,1370,1810,3.0,0,720,4,47.4888,0,1.0
370,280000.0,1430,7,1430,1430,2.25,0,0,3,47.5112,0,2.0
371,315000.0,2180,7,1100,1810,2.25,0,1080,4,47.7711,0,1.0
372,530000.0,2180,7,1100,1810,2.25,0,1080,4,47.7711,0,1.0
373,380000.0,3450,9,3450,2860,3.0,0,0,5,47.2813,0,2.0
374,297000.0,1450,7,1450,1650,2.25,0,0,3,47.5038,0,2.0
375,730000.0,3230,10,3230,3480,2.5,0,0,4,47.5823,0,2.0
376,450000.0,1640,7,1110,1770,1.75,0,530,3,47.7164,0,1.0
377,275000.0,1590,7,1060,1680,3.0,0,530,3,47.3624,0,1.0
378,595000.0,2020,7,2020,1910,2.0,0,0,4,47.6831,0,2.0
379,435000.0,1300,7,1300,1590,1.5,0,0,3,47.592,0,1.5
380,270000.0,1380,6,1380,3130,1.5,0,0,2,47.7461,0,1.0
381,950000.0,4040,10,3030,3360,3.0,0,1010,3,47.7268,0,2.0
382,389000.0,2130,7,2130,2300,2.25,0,0,4,47.7237,0,2.0
383,560000.0,2550,8,1580,2420,2.25,0,970,4,47.6283,0,1.0
384,1350000.0,4800,11,3480,4050,3.5,2,1320,5,47.5543,0,2.0
385,799000.0,2510,8,2510,2450,2.25,0,0,4,47.5483,0,2.0
386,365500.0,1410,7,1410,1410,2.0,0,0,3,47.7591,0,1.0
387,252350.0,1650,7,1160,1710,2.0,0,490,3,47.4612,0,1.0
388,403950.0,2120,8,2120,1880,2.5,0,0,4,47.4987,0,2.0
389,385000.0,2040,7,1380,1610,1.5,0,660,4,47.772,0,1.0
390,345000.0,1550,7,1550,1450,1.0,0,0,4,47.5287,0,1.5
391,490000.0,1980,9,1980,1950,2.75,0,0,3,47.6109,0,2.0
392,330000.0,1600,8,1600,1790,2.5,0,0,3,47.7736,0,2.0
393,927000.0,3300,8,3300,3180,2.75,0,0,4,47.6294,0,2.0
394,1118000.0,3840,10,3840,3600,2.5,1,0,4,47.5634,0,2.0
395,330000.0,1220,7,1220,2000,1.0,0,0,2,47.7405,0,1.0
396,530000.0,2720,7,1500,2110,2.25,0,1220,5,47.5976,0,1.0
397,365000.0,1940,8,1940,2000,2.0,0,0,4,47.5722,0,1.0
398,378750.0,2160,7,1260,1060,2.5,0,900,3,47.5644,0,1.5
399,269900.0,1530,7,1530,1390,1.75,0,0,4,47.4556,0,1.5
400,557000.0,1710,8,1290,1630,3.5,0,420,3,47.6055,0,2.0
401,360000.0,3730,7,2150,1880,1.75,0,1580,4,47.1775,0,1.0
402,352000.0,940,7,940,1560,1.0,0,0,2,47.6879,0,1.0
403,437000.0,1750,8,1750,2430,2.5,0,0,3,47.4807,0,2.0
404,322500.0,1820,7,1820,1820,2.5,0,0,4,47.3845,0,2.0
405,650000.0,1510,9,1330,1510,3.25,0,180,3,47.5815,0,2.0
406,450000.0,1290,8,1290,1290,2.0,0,0,3,47.6609,0,3.0
407,278500.0,1570,7,1570,1570,2.0,0,0,3,47.3163,0,1.0
408,364950.0,1930,8,1930,2090,2.5,0,0,4,47.4309,0,2.0
409,840000.0,2840,10,2840,3180,3.5,4,0,4,47.401,0,1.0
410,268000.0,1550,7,1550,1550,2.5,0,0,3,47.404,0,2.0
411,517534.0,833,5,833,1380,1.0,0,0,2,47.3889,0,1.0
412,632925.0,2990,8,2990,2990,2.5,0,0,3,47.7718,0,2.0
413,577500.0,2000,9,2000,2450,2.5,0,0,3,47.7067,0,2.0
414,339000.0,2390,7,2390,2850,1.5,2,0,4,47.504,0,1.5
415,570000.0,2910,7,1530,2520,1.75,0,1380,3,47.7015,0,1.0
416,563500.0,2085,7,1610,2690,1.75,0,475,4,47.5753,0,1.0
417,423000.0,2200,7,1290,1910,2.25,0,910,4,47.7448,0,1.0
418,355000.0,1860,8,1860,2320,2.25,0,0,3,47.7318,0,2.0
419,1550000.0,6070,12,6070,4680,4.25,0,0,5,47.5954,0,2.0
420,482000.0,950,7,950,1320,1.0,0,0,2,47.6885,0,1.0
421,625000.0,1600,7,1600,1580,1.75,0,0,3,47.5724,0,1.0
422,538000.0,2250,8,2250,2360,2.5,0,0,3,47.5272,0,2.0
423,380000.0,2280,8,2280,2310,2.5,0,0,3,47.4334,0,2.0
424,375000.0,940,7,940,1300,1.0,0,0,2,47.6073,0,1.0
425,245000.0,1530,7,1030,1850,2.5,0,500,3,47.3592,0,1.0
426,310000.0,2190,7,2190,1620,1.75,0,0,5,47.4546,0,1.0
427,1300000.0,2350,8,1770,3530,2.0,0,580,3,47.6408,0,1.0
428,397000.0,1440,7,1200,1460,2.0,0,240,4,47.7245,0,1.0
429,365000.0,2200,8,2200,2310,2.5,0,0,3,47.4362,0,2.0
430,328500.0,2290,9,2290,2290,3.0,0,0,4,47.3739,0,2.0
431,988000.0,4040,11,4040,3930,3.0,0,0,4,47.7205,0,2.0
432,1000000.0,2610,8,1920,1810,2.5,0,690,4,47.6636,0,1.5
433,237000.0,1490,7,1490,1490,2.5,0,0,3,47.4324,0,2.0
434,525000.0,2450,8,2450,2300,2.5,0,0,4,47.7734,0,2.0
435,749000.0,1710,9,1440,2140,2.5,0,270,4,47.559,0,1.0
436,722500.0,4870,10,3470,3180,2.5,0,1400,5,47.633,0,2.0
437,843000.0,3130,10,3130,2860,2.5,0,0,3,47.6954,0,2.0
438,438000.0,1270,8,1270,1610,2.0,0,0,2,47.6776,0,3.0
439,578000.0,2120,8,1540,2460,1.75,2,580,3,47.504,0,1.0
440,227950.0,1670,7,1670,2077,1.5,0,0,3,47.2613,0,1.0
441,196000.0,2070,7,2070,1890,2.25,0,0,3,47.3417,0,2.0
442,641000.0,1420,8,1070,2400,1.0,0,350,2,47.6694,0,1.0
443,350000.0,1250,6,1250,1930,1.5,0,0,3,47.4056,0,1.0
444,205000.0,940,7,940,1150,1.0,0,0,3,47.3838,0,1.0
445,400000.0,1920,7,1920,1920,1.75,0,0,3,47.7487,0,1.0
446,1030000.0,3545,10,2610,3630,2.5,0,935,3,47.5534,0,1.0
447,505000.0,1260,7,1260,1510,2.0,0,0,3,47.7355,0,1.0
448,475000.0,2340,7,1300,1930,2.5,0,1040,5,47.7206,0,1.0
449,520000.0,2590,8,1440,2580,2.25,0,1150,3,47.7691,0,1.0
450,1450000.0,3970,10,3260,2610,4.5,2,710,3,47.7183,0,2.0
451,333500.0,1220,7,1220,1630,1.75,0,0,3,47.7736,0,1.0
452,232000.0,1400,6,1400,1230,1.0,0,0,3,47.362,0,1.0
453,691100.0,2360,8,1710,2120,2.75,0,650,3,47.5698,0,1.0
454,811000.0,1870,8,1870,1900,1.75,0,0,3,47.5505,0,1.0
455,551000.0,2830,9,2830,2500,2.5,0,0,3,47.7605,0,2.0
456,496500.0,2260,8,2260,2350,2.5,0,0,3,47.7356,0,2.0
457,705000.0,1970,9,1770,2280,3.0,3,200,3,47.3844,1,2.0
458,578000.0,3140,9,1770,2460,2.5,2,1370,4,47.4904,0,1.0
459,255000.0,1240,7,1240,1490,1.75,0,0,3,47.3663,0,1.0
460,1050000.0,3450,10,3450,3220,3.5,0,0,4,47.5637,0,2.0
461,348000.0,2570,8,2570,2400,2.25,0,0,3,47.3759,0,2.0
462,230000.0,1510,7,1510,1570,2.0,0,0,3,47.3912,0,2.0
463,359500.0,2390,9,2390,2480,2.25,0,0,4,47.3305,0,2.0
464,330000.0,980,6,980,1220,1.0,0,0,3,47.7617,0,1.0
465,80000.0,430,4,430,1200,0.75,0,0,1,47.6499,0,1.0
466,465000.0,1480,7,1480,1480,1.75,0,0,3,47.7311,0,1.0
467,325000.0,1850,8,1850,2100,2.5,0,0,4,47.3701,0,2.0
468,340500.0,2270,7,1920,1770,2.0,0,350,3,47.4857,0,1.0
469,342500.0,1810,8,1810,1810,2.5,0,0,3,47.3724,0,2.0
470,290900.0,1610,6,1610,1310,2.0,0,0,2,47.4855,0,2.0
471,868700.0,3840,10,3840,3230,4.25,0,0,3,47.6336,0,2.0
472,1199000.0,4110,9,3130,2820,2.75,1,980,4,47.717,0,2.0
473,1150000.0,4190,11,3150,4300,3.25,0,1040,4,47.6332,0,2.0
474,859900.0,3390,9,3390,3390,2.75,0,0,4,47.5906,0,2.0
475,520000.0,1890,7,1890,1580,2.25,0,0,4,47.5461,0,2.0
476,460000.0,1610,9,1080,1610,2.5,2,530,3,47.5674,0,2.0
477,438924.0,1050,7,850,1770,1.5,0,200,3,47.6943,0,1.0
478,315000.0,630,5,630,1420,1.0,0,0,2,47.5486,0,1.0
479,590000.0,2910,8,1780,2920,2.75,2,1130,4,47.6658,0,1.0
480,378500.0,1700,7,850,1620,1.75,0,850,4,47.5772,0,1.0
481,328500.0,1950,9,1950,2350,2.5,0,0,3,47.3875,0,2.0
482,849950.0,2990,8,2990,2230,3.0,0,0,3,47.6344,0,2.0
483,525000.0,1350,7,900,1730,1.5,2,450,3,47.5275,0,1.0
484,1385000.0,4860,9,4860,3850,3.25,0,0,4,47.6179,0,2.5
485,295000.0,2160,8,1460,2060,2.5,0,700,4,47.3078,0,1.0
486,1067000.0,4860,11,3860,3600,3.5,0,1000,6,47.5521,0,2.0
487,207950.0,890,6,890,1860,2.0,0,0,2,47.5158,0,1.0
488,699900.0,2810,9,2810,2820,2.75,0,0,4,47.5985,0,2.0
489,1280000.0,3400,8,3400,3080,2.5,1,0,5,47.5645,0,2.0
490,452000.0,1580,7,960,1560,1.5,0,620,4,47.6734,0,1.0
491,370000.0,1680,7,1680,1680,2.0,1,0,3,47.4734,0,1.0
492,232000.0,1300,7,1300,1300,1.75,0,0,3,47.3811,0,1.0
493,669950.0,2820,7,2380,1910,2.5,0,440,5,47.7081,0,2.0
494,397500.0,1510,7,1070,1660,2.0,0,440,3,47.7193,0,1.0
495,490000.0,1230,8,870,1240,2.5,0,360,2,47.6192,0,2.0
496,725000.0,2110,9,1710,1440,2.0,0,400,4,47.5836,0,2.0
497,299000.0,3080,7,1610,2424,2.75,2,1470,3,47.3841,0,1.0
498,625000.0,1490,7,1190,1590,1.5,0,300,2,47.5872,0,1.5
499,437500.0,2120,7,2120,2530,2.5,0,0,3,47.5322,0,2.0
500,650000.0,3180,9,3180,3030,2.5,0,0,4,47.5416,0,2.0
501,475000.0,1490,7,860,1460,1.0,0,630,2,47.6799,0,1.0
502,342000.0,1930,8,1930,2200,2.0,0,0,3,47.3672,0,1.0
503,1197350.0,2770,10,2770,2720,2.5,0,0,4,47.684,0,2.0
504,280000.0,1670,7,1670,1930,1.5,0,0,3,47.4404,0,1.0
505,240000.0,1330,7,1330,1450,1.75,0,0,2,47.4467,0,1.0
506,529000.0,1210,7,1210,1640,1.0,0,0,3,47.6729,0,1.5
507,442000.0,1190,7,1030,1690,1.0,0,160,3,47.5346,0,1.0
508,615000.0,1540,7,820,1420,1.0,0,720,2,47.6454,0,1.0
509,1485000.0,4030,10,4030,2160,3.75,0,0,4,47.6821,0,2.0
510,585000.0,2430,8,1580,1980,1.75,0,850,4,47.7206,0,1.0
511,480000.0,2600,8,2600,2830,2.5,0,0,4,47.4877,0,2.0
512,1095000.0,4410,9,4410,2900,3.5,0,0,5,47.6554,0,2.0
513,290000.0,1330,7,1330,1220,1.0,0,0,4,47.7343,0,1.5
514,615000.0,1900,7,950,1770,1.75,0,950,3,47.5789,0,1.0
515,300000.0,1100,7,1100,1460,1.0,0,0,2,47.7439,0,1.0
516,308000.0,1980,6,1580,1860,1.0,0,400,3,47.3818,0,1.5
517,750000.0,2400,9,2400,2080,2.5,0,0,3,47.6734,0,2.0
518,2250000.0,4760,9,3390,2950,2.25,0,1370,4,47.6415,0,2.5
519,890000.0,3180,10,3180,2200,3.25,0,0,4,47.4711,0,2.0
520,288000.0,1190,6,1190,1190,1.0,0,0,3,47.452,0,1.0
521,190000.0,630,6,630,1470,1.0,0,0,2,47.4973,0,1.0
522,515000.0,2530,8,1520,2290,3.0,0,1010,5,47.7546,0,1.0
523,235000.0,1690,5,1690,1690,1.5,0,0,4,47.4667,0,1.0
524,275000.0,940,6,940,940,1.0,0,0,2,47.5186,0,1.0
525,727500.0,1240,7,1240,1380,2.0,0,0,2,47.6221,0,1.0
526,650000.0,3040,7,3040,2740,2.5,0,0,4,47.683,0,2.0
527,1600000.0,6050,11,6050,4210,5.0,3,0,6,47.6033,0,2.0
528,365000.0,1590,6,1590,1320,1.0,0,0,4,47.7315,0,1.5
529,662000.0,2500,9,2500,2590,1.75,0,0,3,47.6917,0,1.0
530,270500.0,1780,7,1320,1680,2.5,0,460,3,47.3608,0,1.0
531,200000.0,1360,7,1360,1360,1.5,0,0,2,47.2852,0,2.0
532,970000.0,4740,10,4740,3340,3.25,0,0,4,47.5931,0,2.0
533,160000.0,1010,7,1010,1400,1.5,0,0,3,47.4097,0,1.0
534,204000.0,1040,6,1040,1580,1.0,0,0,3,47.3105,0,1.0
535,358000.0,1610,7,1610,1780,2.25,0,0,3,47.4296,0,2.0
536,452000.0,1570,7,1570,1870,1.75,0,0,4,47.7373,0,1.0
537,595000.0,1510,7,1010,1920,2.0,0,500,2,47.6582,0,1.0
538,249000.0,1360,7,1360,1360,2.0,0,0,3,47.3577,0,1.0
539,346900.0,1970,8,1970,2230,2.5,0,0,4,47.449,0,2.0
540,2125000.0,5403,12,5403,3980,2.5,4,0,3,47.4169,1,2.0
541,280000.0,1560,7,1560,1560,2.5,0,0,4,47.5025,0,2.0
542,318888.0,2320,8,2270,2120,1.75,0,50,4,47.3644,0,1.0
543,530000.0,2120,8,2120,2480,2.25,0,0,3,47.5896,0,1.0
544,375000.0,2120,8,2120,2120,2.25,0,0,3,47.3914,0,2.0
545,910000.0,3350,11,3350,3920,2.5,0,0,4,47.7197,0,2.0
546,782000.0,2380,10,2380,2560,2.5,0,0,4,47.5623,0,2.0
547,259950.0,1070,9,720,1070,2.0,0,350,2,47.5213,0,2.0
548,315000.0,2300,7,1560,1870,2.75,0,740,4,47.4518,0,1.0
549,215000.0,1320,6,1320,1190,1.0,0,0,2,47.4949,0,1.0
550,705000.0,2180,7,1140,2180,1.75,2,1040,3,47.5885,0,1.0
551,1450000.0,4380,10,3580,3080,3.0,3,800,3,47.6452,0,2.0
552,451000.0,1790,7,1790,1520,1.75,0,0,3,47.749,0,2.0
553,261000.0,750,6,750,1340,1.0,0,0,2,47.4727,0,1.0
554,396000.0,1300,7,1300,1570,1.5,0,0,3,47.7403,0,1.0
555,725000.0,2990,9,2990,3715,2.5,3,0,4,47.5146,0,2.0
556,1950000.0,4640,11,2860,3230,3.5,1,1780,7,47.5666,0,2.0
557,238000.0,1400,7,1400,1310,1.0,0,0,4,47.4339,0,1.5
558,750000.0,2750,8,2750,2040,1.75,0,0,6,47.6368,0,2.0
559,331500.0,2050,7,2050,2050,2.5,0,0,4,47.3628,0,2.0
560,460000.0,2230,7,1410,1960,3.0,0,820,4,47.52,0,1.0
561,404950.0,2340,8,2340,2340,2.25,0,0,4,47.2953,0,1.0
562,880000.0,2870,9,2870,1630,2.5,0,0,3,47.6935,0,2.0
563,863000.0,4120,10,4120,3180,2.5,0,0,4,47.6239,0,2.0
564,638700.0,2080,7,1370,1870,1.75,0,710,3,47.5846,0,1.0
565,435000.0,1840,7,1840,1600,2.5,0,0,3,47.6969,0,2.0
566,260000.0,1180,6,1180,1490,1.0,0,0,3,47.505,0,1.5
567,671500.0,2160,7,1530,2040,2.75,0,630,5,47.667,0,1.5
568,610000.0,1180,8,1180,1440,1.0,0,0,3,47.6376,0,1.5
569,405000.0,1160,6,870,1870,0.75,0,290,2,47.6929,0,1.0
570,338900.0,1830,7,1830,1830,2.5,0,0,4,47.3572,0,2.0
571,720000.0,3200,10,3200,3480,4.0,0,0,4,47.5816,0,2.0
572,442000.0,2560,7,1760,1080,3.0,0,800,5,47.5502,0,1.5
573,650000.0,2550,8,2550,1590,2.75,0,0,5,47.6136,0,1.5
574,263500.0,1330,7,1040,1330,1.75,0,290,3,47.4478,0,1.0
575,300000.0,1220,7,1220,2010,1.0,0,0,2,47.4219,0,1.0
576,266000.0,1805,7,1805,2095,2.5,0,0,3,47.3521,0,2.0
577,930000.0,6050,9,4150,2700,4.0,2,1900,4,47.7466,0,2.5
578,530000.0,2320,8,2320,2450,2.5,0,0,4,47.7727,0,2.0
579,180000.0,1384,6,1384,1000,1.0,0,0,3,47.3062,0,1.0
580,619000.0,2720,9,2720,3180,2.5,0,0,3,47.5422,0,2.0
581,264000.0,1820,7,1820,1380,1.5,0,0,3,47.3366,0,1.0
582,730000.0,2130,7,1530,2130,2.25,4,600,2,47.573,0,1.5
583,439000.0,2060,7,2060,2060,2.25,0,0,4,47.7258,0,2.0
584,268500.0,1420,7,1080,1500,1.75,0,340,4,47.4025,0,1.0
585,330000.0,1510,7,1510,1470,1.75,0,0,3,47.476,0,1.0
586,640000.0,2160,8,1960,2160,2.5,0,200,3,47.6045,0,1.5
587,900000.0,3180,11,3180,3030,2.5,0,0,3,47.6366,0,2.0
588,370000.0,2110,8,2110,2470,2.25,0,0,3,47.3725,0,2.0
589,685000.0,2060,8,1330,1910,2.0,0,730,3,47.5897,0,1.5
590,505000.0,1830,7,1010,2450,1.5,0,820,3,47.6277,0,1.0
591,265000.0,1820,7,1820,2050,1.75,0,0,3,47.1803,0,1.0
592,290000.0,1610,8,1610,1610,2.5,0,0,3,47.4489,0,2.0
593,296000.0,1780,7,1780,2020,2.5,0,0,4,47.3665,0,2.0
594,360000.0,1840,7,1840,1830,2.5,0,0,4,47.4964,0,2.0
595,240500.0,1460,7,990,1220,1.75,0,470,3,47.492,0,1.0
596,372500.0,1400,8,1400,1540,2.5,0,0,2,47.5496,0,2.0
597,595000.0,3370,9,3370,3330,2.5,2,0,3,47.5008,0,2.0
598,515000.0,3590,9,3590,2860,3.0,0,0,4,47.2846,0,2.0
599,1220000.0,3200,9,3200,3070,2.25,0,0,4,47.5494,0,2.0
600,507000.0,1670,8,1670,2170,1.75,0,0,2,47.7123,0,1.0
601,399950.0,2420,9,2420,2560,2.0,0,0,4,47.3131,0,1.0
602,185000.0,1430,7,1430,1560,1.75,0,0,3,47.3122,0,2.0
603,460000.0,1440,7,1440,1440,1.75,0,0,3,47.6947,0,1.0
604,435500.0,1450,7,1450,1560,2.25,0,0,3,47.5665,0,2.0
605,469000.0,3550,8,2100,2050,2.75,0,1450,4,47.425,0,1.0
606,531000.0,1270,8,1110,1290,3.0,0,160,2,47.6634,0,2.0
607,443500.0,940,7,940,1150,1.0,0,0,2,47.7047,0,1.0
608,223000.0,1670,7,1300,1660,2.0,0,370,3,47.3666,0,1.0
609,590000.0,3100,8,2400,2200,3.5,0,700,4,47.7466,0,2.0
610,340000.0,1100,7,1100,1200,2.5,0,0,2,47.6972,0,3.0
611,650000.0,1870,8,1230,1780,2.0,0,640,3,47.6372,0,1.0
612,533600.0,1930,8,1930,2190,2.5,0,0,3,47.5694,0,2.0
613,695000.0,2540,9,2540,2600,2.75,0,0,3,47.6214,0,2.0
614,242000.0,1280,7,1280,1500,1.75,0,0,3,47.3961,0,1.5
615,425000.0,1820,7,1280,1810,2.25,0,540,3,47.7162,0,1.0
616,525000.0,1490,7,1490,1290,2.25,0,0,3,47.6844,0,2.0
617,485000.0,1880,8,1880,2040,2.5,0,0,3,47.5737,0,2.0
618,175000.0,1250,7,1250,1390,1.0,0,0,3,47.4474,0,1.0
619,210000.0,1440,8,1440,1700,2.0,0,0,3,47.3128,0,1.0
620,260000.0,1920,7,1920,1930,2.5,0,0,3,47.4022,0,2.0
621,577000.0,2060,7,1330,1920,2.5,0,730,3,47.5671,0,1.0
622,200000.0,1210,7,1210,1408,1.5,0,0,3,47.2876,0,1.0
623,605000.0,1760,7,940,1530,1.75,0,820,2,47.682,0,1.0
624,325000.0,990,6,990,1440,1.0,0,0,3,47.7125,0,1.0
625,289500.0,960,6,820,1200,1.0,0,140,3,47.496,0,1.0
626,559950.0,1660,9,1660,1660,2.5,0,0,3,47.5876,0,3.0
627,1042500.0,1900,8,1330,2760,1.75,1,570,3,47.6821,0,1.0
628,543500.0,1270,7,990,1920,2.25,0,280,3,47.6581,0,1.0
629,480000.0,3250,9,3250,3110,2.25,0,0,4,47.3496,0,2.0
630,218000.0,960,6,960,1080,1.0,0,0,3,47.1951,0,1.0
631,565000.0,1330,7,960,1620,1.75,0,370,2,47.6539,0,1.0
632,426700.0,2080,7,1600,1680,1.75,0,480,3,47.5375,0,1.0
633,650000.0,2690,8,2130,2390,2.5,3,560,3,47.7605,0,1.0
634,542000.0,890,7,770,1760,1.0,0,120,2,47.6663,0,1.0
635,415000.0,1070,7,1070,1200,1.75,0,0,3,47.6978,0,1.0
636,214000.0,1200,6,1200,1200,1.0,0,0,3,47.3221,0,1.0
637,245000.0,1360,7,1360,1220,1.5,0,0,3,47.4488,0,2.0
638,314500.0,2050,8,2050,2180,2.0,0,0,3,47.2681,0,1.0
639,1120000.0,3000,9,2000,1820,1.5,0,1000,3,47.5821,0,2.0
640,378000.0,1300,7,800,950,2.0,0,500,2,47.5395,0,1.0
641,305000.0,2250,7,1340,1540,2.5,0,910,4,47.336,0,1.0
642,595000.0,3740,8,1980,2620,2.75,0,1760,5,47.7679,0,1.0
643,729500.0,1660,9,1530,1510,2.5,1,130,3,47.5818,0,3.0
644,430000.0,2360,7,2360,2360,2.5,0,0,3,47.5317,0,2.0
645,240000.0,1760,7,1150,1760,1.75,0,610,3,47.3647,0,1.0
646,545000.0,1680,7,1680,1680,1.75,0,0,3,47.5338,0,1.5
647,530000.0,1320,7,870,1580,1.75,0,450,3,47.6681,0,1.0
648,157000.0,870,6,870,1250,1.0,0,0,1,47.4152,0,1.0
649,425000.0,1260,6,1260,1170,1.0,0,0,4,47.5044,0,1.5
650,220000.0,1000,6,1000,1300,1.0,0,0,3,47.4793,0,1.0
651,521000.0,2020,8,1550,2520,1.75,0,470,4,47.7627,0,1.0
652,325000.0,1920,7,1120,2000,1.0,2,800,3,47.5193,0,1.0
653,597500.0,2150,7,1380,1940,2.0,0,770,3,47.555,0,1.5
654,337000.0,1470,7,1470,1490,2.5,0,0,3,47.526,0,2.0
655,1000000.0,3180,10,3180,3000,2.5,2,0,3,47.655,0,2.0
656,3070000.0,3930,8,2330,2730,2.5,4,1600,3,47.7022,1,1.0
657,495000.0,990,6,990,1250,1.0,0,0,3,47.6718,0,1.0
658,748000.0,2770,8,1970,2180,3.5,0,800,4,47.6327,0,2.0
659,888000.0,1250,7,1250,1750,1.5,0,0,3,47.6245,0,1.0
660,269900.0,1140,7,1140,1150,1.75,0,0,3,47.4761,0,1.0
661,496500.0,2250,7,1550,2090,2.5,0,700,4,47.5221,0,1.0
662,475000.0,1640,7,1640,1880,2.5,0,0,3,47.7522,0,2.0
663,312000.0,1255,7,1255,1307,1.5,0,0,3,47.7145,0,3.0
664,323000.0,1290,7,1290,1390,1.0,0,0,3,47.7404,0,1.0
665,331000.0,1300,7,1300,1890,1.75,0,0,3,47.4834,0,1.0
666,306000.0,1220,8,1220,1220,1.5,0,0,3,47.7049,0,3.0
667,655000.0,2630,8,2630,1640,2.5,0,0,4,47.6915,0,3.0
668,290000.0,1950,8,1950,1940,1.5,0,0,3,47.336,0,1.0
669,1250000.0,3160,9,2360,2220,3.25,0,800,4,47.6597,0,2.0
670,460000.0,1550,7,860,1880,1.75,0,690,3,47.6759,0,1.0
671,435000.0,1700,7,850,1380,2.5,0,850,4,47.6988,0,1.0
672,664000.0,2510,8,1630,2390,2.75,0,880,4,47.5427,0,1.0
673,865000.0,1800,8,1800,2180,1.75,3,0,4,47.6462,0,2.0
674,385000.0,1800,8,1200,1800,1.75,0,600,3,47.4406,0,1.0
675,497000.0,1870,7,1350,2230,2.25,0,520,3,47.705,0,1.0
676,280000.0,1010,7,1010,1150,1.0,0,0,2,47.4965,0,1.0
677,188000.0,1120,6,1120,1690,1.5,0,0,2,47.5024,0,1.0
678,478500.0,2090,8,1200,1850,1.0,2,890,3,47.5304,0,1.0
679,1145000.0,4370,11,4370,4190,3.5,0,0,4,47.544,0,2.0
680,222000.0,1440,7,970,1440,2.0,0,470,3,47.291,0,1.0
681,799000.0,2580,8,2580,3440,3.0,0,0,4,47.6932,0,2.0
682,609900.0,3190,10,3190,3250,2.5,0,0,4,47.3558,0,2.0
683,413000.0,2380,7,1750,1620,3.5,0,630,4,47.5536,0,2.0
684,400000.0,1420,7,1420,1110,1.0,0,0,4,47.6942,0,1.5
685,802541.0,2990,9,2990,2870,2.75,0,0,5,47.5462,0,2.0
686,320000.0,2680,8,2680,2430,2.5,0,0,3,47.2918,0,2.0
687,507000.0,2730,7,2730,2730,2.5,0,0,4,47.5441,0,2.0
688,387500.0,1220,6,1220,1490,1.0,0,0,3,47.6982,0,1.0
689,396000.0,1500,7,1500,1820,1.0,0,0,3,47.7415,0,1.0
690,373000.0,1830,8,1430,2140,1.75,1,400,3,47.4862,0,1.0
691,1484900.0,4570,10,4570,3180,2.5,0,0,5,47.5553,0,2.0
692,359900.0,2470,8,2470,2330,2.25,0,0,4,47.4406,0,2.0
693,410000.0,800,6,670,1210,1.0,0,130,2,47.6997,0,1.0
694,690000.0,2900,9,2900,2900,2.5,0,0,4,47.6726,0,2.0
695,245000.0,1410,7,1410,1670,2.0,0,0,3,47.3702,0,1.0
696,700000.0,2830,8,1610,2670,2.5,1,1220,5,47.5896,0,1.0
697,268000.0,1680,7,1100,2400,1.75,0,580,4,47.3923,0,1.0
698,225000.0,1760,7,920,1350,1.75,0,840,3,47.3664,0,1.0
699,980000.0,2240,8,2240,2300,2.25,0,0,4,47.5894,0,2.0
700,795000.0,1380,5,1380,1500,1.0,2,0,2,47.5708,0,1.5
701,195000.0,820,6,820,1170,1.0,0,0,2,47.5156,0,1.0
702,480000.0,2180,6,1730,2180,2.0,0,450,4,47.589,0,1.0
703,485000.0,1400,7,1100,1630,2.0,0,300,4,47.6385,0,1.0
704,130000.0,880,5,880,1410,1.0,0,0,2,47.4672,0,1.0
705,325000.0,1060,6,1060,2240,1.0,2,0,2,47.3444,0,1.0
706,440000.0,1530,7,1530,1530,1.75,0,0,3,47.731,0,1.0
707,550000.0,2480,8,1460,2910,1.75,3,1020,4,47.7646,0,1.0
708,310000.0,1490,6,1490,1350,1.75,0,0,3,47.5015,0,1.0
709,530000.0,3660,9,3260,2700,2.5,2,400,3,47.2413,0,2.0
710,390000.0,2340,8,2340,1970,2.5,0,0,4,47.4206,0,2.0
711,243000.0,1450,7,1450,1210,1.75,0,0,3,47.3575,0,1.0
712,639000.0,2210,9,2210,2440,2.5,0,0,4,47.6285,0,2.0
713,215000.0,1130,7,1130,1540,1.0,0,0,4,47.3437,0,1.0
714,405000.0,1550,7,1100,1420,1.75,0,450,5,47.7573,0,1.0
